PLAYING CONNECT 4 
TOTAL SIMULATIONS : 500

AGENTS LIST :

AGENT 0 : EnsembleUCT
It's Rollout policy is : RANDOM
No. of simulations per move :32
Time limit per move :-1
Horizon value :20
Constant value :0.8
Ensemble Count : 32
Run in Parallel : True
Cores in Machine : 32

AGENT 1 : UCT
It's Rollout policy is : RANDOM
No. of simulations per move :1024
Time limit per move :-1
Horizon value :20
Constant value :0.8
REWARD FOR 1,REWARD FOR 2,WINNER,AVERAGE TIME/MOVE FOR 1,AVERAGE TIME/MOVE FOR 2,
-2.0,2.0,2,0.0740665594737,0.561061938604
2.0,-2.0,1,0.0623975992203,0.415258751975
-2.0,2.0,2,0.0604121825274,0.411470497356
2.0,-2.0,1,0.0606865631907,0.402931652571
2.0,-2.0,1,0.071026972362,0.526865959167
-2.0,2.0,2,0.0586502301066,0.404612327877
2.0,-2.0,1,0.0645998981264,0.45225183169
2.0,-2.0,1,0.0722689195113,0.484653321179
2.0,-2.0,1,0.0693317743448,0.50722360611
2.0,-2.0,1,0.0591163635254,0.412351206729
-2.0,2.0,2,0.0624870459239,0.417068176799
-2.0,2.0,2,0.0745356633113,0.553044942709
0.0,0.0,None,0.060217823301,0.429496333713
2.0,-2.0,1,0.0602541446686,0.384277407328
-2.0,2.0,2,0.0652833325522,0.471157159124
-2.0,2.0,2,0.0612298647563,0.413135078218
2.0,-2.0,1,0.0718321402868,0.503504137198
-2.0,2.0,2,0.0609958171844,0.415420770645
2.0,-2.0,1,0.0599001435673,0.394715912202
-2.0,2.0,2,0.0710003177325,0.516894837221
-2.0,2.0,2,0.0598756604724,0.404059516059
-2.0,2.0,2,0.0660294752855,0.457457267321
-2.0,2.0,2,0.0625142172763,0.408199774592
-2.0,2.0,2,0.0599481919233,0.400307304719
2.0,-2.0,1,0.075158894062,0.528136014938
0.0,0.0,None,0.057018609274,0.395599422001
2.0,-2.0,1,0.0783148606618,0.575275235706
-2.0,2.0,2,0.0733968344602,0.523364782333
2.0,-2.0,1,0.0627150138219,0.404600712988
-2.0,2.0,2,0.0663425738995,0.405274409514
2.0,-2.0,1,0.0589770894302,0.374252356981
-2.0,2.0,2,0.0595082177056,0.404075185458
0.0,0.0,None,0.0530880292257,0.346854198547
2.0,-2.0,1,0.0624010703143,0.410720867269
2.0,-2.0,1,0.0763511290917,0.558112694667
2.0,-2.0,1,0.0699504102979,0.477137889181
2.0,-2.0,1,0.0654074698687,0.456596374512
-2.0,2.0,2,0.0690557105201,0.501946210861
-2.0,2.0,2,0.0730214913686,0.51527671814
2.0,-2.0,1,0.0649244785309,0.430382713675
-2.0,2.0,2,0.0785965052518,0.558865417134
-2.0,2.0,2,0.0640264959896,0.45413645576
-2.0,2.0,2,0.0765216350555,0.544657826424
-2.0,2.0,2,0.0606552048733,0.402822306282
-2.0,2.0,2,0.0572259706609,0.356649875641
-2.0,2.0,2,0.0562467932701,0.35973649025
-2.0,2.0,2,0.0550936857859,0.340856495358
2.0,-2.0,1,0.0821424590217,0.582491318385
2.0,-2.0,1,0.0773807287216,0.531544089317
-2.0,2.0,2,0.0539907154284,0.350063047911
-2.0,2.0,2,0.0606334606806,0.398225254483
2.0,-2.0,1,0.0849998792013,0.604811324014
2.0,-2.0,1,0.0697361379862,0.488616600633
2.0,-2.0,1,0.0701642717634,0.500393237386
2.0,-2.0,1,0.064920887351,0.44872893393
-2.0,2.0,2,0.0610429843267,0.38513218032
-2.0,2.0,2,0.0618038553941,0.409098349119
-2.0,2.0,2,0.0676335096359,0.470507587705
-2.0,2.0,2,0.0608334120582,0.409464597702
-2.0,2.0,2,0.0792123476664,0.589543872409
2.0,-2.0,1,0.0609453285442,0.366121264065
2.0,-2.0,1,0.0808638442646,0.620482704856
-2.0,2.0,2,0.0567993852827,0.366078694661
2.0,-2.0,1,0.113027334213,0.639072020849
-2.0,2.0,2,0.0712999343872,0.530743074417
-2.0,2.0,2,0.0553721540114,0.331406088436
2.0,-2.0,1,0.109276930491,0.604828278224
-2.0,2.0,2,0.0775134828356,0.586561600367
-2.0,2.0,2,0.0702709234678,0.508449444404
2.0,-2.0,1,0.0764956474304,0.555055499077
2.0,-2.0,1,0.0628053581013,0.428521829493
-2.0,2.0,2,0.060700165598,0.450786766253
0.0,0.0,None,0.052362930207,0.352036850793
2.0,-2.0,1,0.0601825293373,0.397021756453
2.0,-2.0,1,0.0601242090526,0.408385214053
2.0,-2.0,1,0.0573759706397,0.366246248546
0.0,0.0,None,0.05922185807,0.406015225819
2.0,-2.0,1,0.0622858159682,0.396103676628
2.0,-2.0,1,0.0758920113246,0.537730793158
2.0,-2.0,1,0.0617135272307,0.403390940498
2.0,-2.0,1,0.108930667241,0.609983762105
2.0,-2.0,1,0.0782855086856,0.494545751148
-2.0,2.0,2,0.05966555371,0.38033972067
2.0,-2.0,1,0.0621637403965,0.397236615419
2.0,-2.0,1,0.0812042752902,0.530846873919
2.0,-2.0,1,0.0669427076976,0.463575601578
2.0,-2.0,1,0.105347394943,0.651674350103
2.0,-2.0,1,0.0669261146994,0.447886382832
2.0,-2.0,1,0.0694655328989,0.515011399984
-2.0,2.0,2,0.0690980391069,0.461631926623
2.0,-2.0,1,0.0743783265352,0.546505212784
-2.0,2.0,2,0.0609481334686,0.405452111188
2.0,-2.0,1,0.0720048291343,0.525565828596
2.0,-2.0,1,0.0736342393435,0.499431921886
2.0,-2.0,1,0.0765496691068,0.549649516741
0.0,0.0,None,0.0612348601932,0.399540810358
2.0,-2.0,1,0.0660330613454,0.410238663356
2.0,-2.0,1,0.0673854086134,0.452508158154
-2.0,2.0,2,0.0646640973933,0.448575216181
2.0,-2.0,1,0.0828430122799,0.58994989925
2.0,-2.0,1,0.0703281164169,0.465475491115
2.0,-2.0,1,0.0706868330638,0.50604929924
2.0,-2.0,1,0.0596257939058,0.376789078993
-2.0,2.0,2,0.0634025732676,0.410687777731
2.0,-2.0,1,0.0663487911224,0.426293730736
2.0,-2.0,1,0.058585304963,0.381268099735
2.0,-2.0,1,0.0786238670349,0.505693793297
2.0,-2.0,1,0.0692954858144,0.484716637929
-2.0,2.0,2,0.0544240117073,0.345973181725
2.0,-2.0,1,0.105648994446,0.675364096959
2.0,-2.0,1,0.0622129861046,0.400969813852
-2.0,2.0,2,0.0657437581282,0.440431539829
2.0,-2.0,1,0.0626717315001,0.411757707596
-2.0,2.0,2,0.053706434038,0.325043704775
-2.0,2.0,2,0.0596324519107,0.387604826375
-2.0,2.0,2,0.0549904465675,0.33514945507
-2.0,2.0,2,0.0606770138992,0.39255999264
2.0,-2.0,1,0.0749676877802,0.52233151956
2.0,-2.0,1,0.0649796426296,0.418312415481
2.0,-2.0,1,0.0669966671202,0.439140121142
-2.0,2.0,2,0.0635330279668,0.445536229346
2.0,-2.0,1,0.0661009760464,0.442793593687
-2.0,2.0,2,0.0639144033194,0.440929070115
-2.0,2.0,2,0.0581935854519,0.369513034821
-2.0,2.0,2,0.0581230991765,0.397154858238
2.0,-2.0,1,0.065562742097,0.402036070824
-2.0,2.0,2,0.0610919263628,0.385983334647
-2.0,2.0,2,0.0620687305927,0.415195286274
2.0,-2.0,1,0.0636877873365,0.398198155796
0.0,0.0,None,0.0528359867278,0.356402397156
2.0,-2.0,1,0.0621112396843,0.367543333455
-2.0,2.0,2,0.0551054345237,0.341559052467
-2.0,2.0,2,0.0560375241672,0.332083758186
2.0,-2.0,1,0.0607474352184,0.386409408168
2.0,-2.0,1,0.0728068011148,0.488941311836
-2.0,2.0,2,0.0660615388085,0.443309082704
-2.0,2.0,2,0.0720051050186,0.494749474525
-2.0,2.0,2,0.055060933618,0.322657711366
-2.0,2.0,2,0.0740149815877,0.544162273407
-2.0,2.0,2,0.072032885118,0.500696073879
2.0,-2.0,1,0.0637383162975,0.412957534194
-2.0,2.0,2,0.0594412207603,0.396551251411
-2.0,2.0,2,0.0655320750342,0.441791348987
-2.0,2.0,2,0.0583021998405,0.375707161427
2.0,-2.0,1,0.103269974391,0.654538869858
0.0,0.0,None,0.0591172263736,0.414590472267
-2.0,2.0,2,0.0574808962205,0.349103198332
2.0,-2.0,1,0.081633459438,0.607210180976
-2.0,2.0,2,0.06039847268,0.392640855577
-2.0,2.0,2,0.0587087154388,0.387821563085
2.0,-2.0,1,0.0730380614599,0.491703848044
-2.0,2.0,2,0.0644815971977,0.443882440266
-2.0,2.0,2,0.0582089537666,0.377252192724
2.0,-2.0,1,0.0603047311306,0.374429345131
-2.0,2.0,2,0.0613818036185,0.383457899094
2.0,-2.0,1,0.0738812128703,0.542453416189
-2.0,2.0,2,0.0573283135891,0.362373620272
2.0,-2.0,1,0.064631728565,0.422151200912
2.0,-2.0,1,0.112911542257,0.666955629985
-2.0,2.0,2,0.0698461214701,0.509841235479
-2.0,2.0,2,0.0577285289764,0.359119693438
-2.0,2.0,2,0.0613787174225,0.395715462534
2.0,-2.0,1,0.0663353353739,0.45023329556
2.0,-2.0,1,0.0640964905421,0.455445594258
